Vehicle_ID,Year,Make,Model,Trim,Miles,Sale Price,Status,Mode of Purchase,Zip Code
5351,2007,Hyundai,Santa Fe,base,61797,30312,Used,Dealership,92273
5352,1997,Lincoln,Navigator,N/A,69858,27773,Used,Dealership,30386
5353,2017,Honda,Accord,sport,121827,15032,Used,Individual Seller,77692
5354,2012,Dodge,Charger,base,68459,12645,Used,Individual Seller,50663
5355,2016,Lincoln,Navigator,sport,134842,6817,Used,Dealership,61064
5356,2005,Chrysler,Town & Country,N/A,66618,7877,Used,Individual Seller,66390
5357,2003,Audi,A4,N/A,73687,33760,Used,Dealership,87392
5358,2004,Chevrolet,Impala,N/A,109113,5519,Used,Individual Seller,90080
5359,2000,Lincoln,Navigator,N/A,39858,15532,Used,Dealership,97766
5360,1997,Ford,Explorer,N/A,81723,10782,Used,Dealership,82835
5361,1997,Audi,Q5,N/A,43474,23423,Used,Dealership,50603
5362,1997,Ford,F-150,N/A,16137,39793,Used,Dealership,41750
5363,2014,Lexus,ES300,base,104336,17855,Used,Dealership,48458
5364,2017,BMW,5 Series,base,70939,17320,Used,Dealership,87611
5365,2000,Lexus,RX,N/A,68854,19930,Used,Dealership,27434
5366,1997,Nissan,Maxima,N/A,127124,10103,Used,Dealership,83099
5367,1999,GMC,Sierra,N/A,44797,23577,Used,Dealership,57921
5368,2014,Mazda,CX-90,base,21955,33628,Used,Individual Seller,89273
5369,2016,Subaru,WRX,sport,59023,13151,Used,Individual Seller,69737
5370,2022,Hyundai,Elantra,base,54,38884,New,Dealership,71644
5371,2007,Subaru,Forester,base,101491,9520,Used,Individual Seller,37282
5372,2005,Buick,Regal,N/A,108534,6575,Used,Individual Seller,94365
5373,2006,Acura,Integra,base,77669,7318,Used,Dealership,72524
5374,2012,Lincoln,Navigator,base,35015,31379,Used,Dealership,93168
5375,2014,BMW,5 Series,base,114314,5073,Used,Individual Seller,99146
5376,2005,Chrysler,Town & Country,N/A,147293,5254,Used,Dealership,12002
5377,2021,Acura,Integra,base,32257,18639,Certified,Dealership,31262
5378,2019,Hyundai,Tucson,base,19918,16221,Certified,Dealership,54714
5379,1999,Chevrolet,Malibu,N/A,130645,11772,Used,Dealership,37710
5380,2002,Nissan,Frontier,N/A,83869,8630,Used,Dealership,36316
5381,2017,Mazda,CX-5,sport,61581,28498,Used,Dealership,29732
5382,1996,Mazda,3,N/A,136580,18169,Used,Dealership,81724
5383,2020,Buick,LaCrosse,sport,17908,27699,Certified,Dealership,12468
5384,2018,Buick,Regal,base,14940,21898,Certified,Dealership,17770
5385,2008,Acura,Integra,sport,48239,20298,Used,Dealership,79560
5386,2020,Chrysler,300,luxury,20594,24857,Certified,Dealership,88077
5387,1995,Nissan,Frontier,N/A,45439,12910,Used,Individual Seller,94053
5388,2021,Ford,Escape,sport,29836,21815,Certified,Dealership,13820
5389,2017,Buick,LaCrosse,sport,53136,16412,Used,Dealership,70138
5390,2017,Volkswagen,Passat,sport,41085,23879,Used,Dealership,72623
5391,2008,Chevrolet,Silverado,base,108882,12051,Used,Dealership,19121
5392,2020,Acura,Integra,base,34654,11312,Certified,Dealership,42937
5393,2007,BMW,3 Series,sport,40048,13021,Used,Dealership,28986
5394,1997,Lincoln,Navigator,N/A,12682,28442,Used,Dealership,39453
5395,2017,Dodge,Durango,base,40728,20853,Used,Individual Seller,15411
5396,2002,Jeep,Grand Cherokee,N/A,127296,5479,Used,Individual Seller,47906
5397,2023,Lexus,GS350,sport,99,24682,New,Dealership,54780
5398,2022,Dodge,Durango,sport,74,34464,New,Dealership,92601
5399,2017,Mercedes,GLE,luxury,45270,24062,Used,Dealership,41888
5400,2008,BMW,3 Series,base,140576,10950,Used,Dealership,37599
5401,2022,Ford,F-150,sport,13,40552,New,Dealership,58084
5402,2000,Chevrolet,Malibu,N/A,130677,12515,Used,Individual Seller,59290
5403,1999,Chevrolet,Tahoe,N/A,39748,19382,Used,Dealership,11605
5404,1996,Audi,A4,N/A,38073,17861,Used,Individual Seller,28569
5405,1996,Lexus,ES,N/A,74182,12840,Used,Individual Seller,30550
5406,2022,BMW,X5,base,46,32662,New,Dealership,99008
5407,2022,Subaru,Forester,luxury,83,30269,New,Dealership,74482
5408,2003,Chevrolet,Malibu,N/A,17041,8489,Used,Individual Seller,68089
5409,2012,Acura,TL,base,16759,13911,Used,Individual Seller,12529
5410,2006,Dodge,Ram 1500,base,102195,6992,Used,Individual Seller,23453
5411,2017,Lincoln,Navigator,base,95875,16382,Used,Dealership,51565
5412,2018,BMW,X5,sport,12510,19077,Certified,Dealership,52177
5413,2000,Ford,F-150,N/A,99403,5736,Used,Dealership,95863
5414,1998,Jeep,Grand Cherokee,N/A,110638,17144,Used,Individual Seller,37430
5415,2013,Acura,Integra,base,101062,9374,Used,Individual Seller,68355
5416,2021,Volvo,S70,base,13682,29650,Certified,Dealership,58573
5417,2021,Subaru,Outback,base,30935,11826,Certified,Dealership,46006
5418,1995,Audi,A3,N/A,119525,8002,Used,Dealership,63274
5419,2014,BMW,5 Series,luxury,40357,15628,Used,Dealership,22156
5420,2016,Ford,Explorer,luxury,88626,18064,Used,Dealership,46035
5421,2016,Volvo,S60,base,91362,17011,Used,Dealership,21209
5422,2013,Honda,CR-V,luxury,32487,21770,Used,Individual Seller,38226
5423,1996,Hyundai,Tucson,N/A,120153,10769,Used,Dealership,85964
5424,2014,Buick,LaCrosse,base,132392,6945,Used,Individual Seller,28813
5425,1998,Volkswagen,Golf,N/A,71485,27762,Used,Dealership,76667
5426,2004,BMW,X5,N/A,91343,6885,Used,Individual Seller,50358
5427,2022,Kia,Sorento,base,76,28878,New,Dealership,32915
5428,1998,Chevrolet,Suburban,N/A,52639,24679,Used,Individual Seller,76751
5429,2009,Volvo,S60,base,106747,10865,Used,Dealership,19647
5430,2019,BMW,3 Series,sport,25835,10064,Certified,Dealership,80189
5431,2002,Kia,K5,N/A,90173,11324,Used,Individual Seller,79155
5432,2017,Nissan,Pathfinder,base,39103,20893,Used,Individual Seller,91030
5433,2016,Mercedes,GLE,luxury,13665,18531,Used,Individual Seller,39369
5434,2010,Subaru,Outback,base,113134,11428,Used,Individual Seller,13225
5435,2016,Kia,K5,base,123572,14362,Used,Dealership,46672
5436,2006,Kia,Rio,base,29147,26367,Used,Individual Seller,31416
5437,2023,Lexus,GS350,sport,60,44570,New,Dealership,79628
5438,2010,GMC,Yukon,luxury,104276,10271,Used,Dealership,90466
5439,2011,Kia,Rio,base,123827,15916,Used,Dealership,37338
5440,2001,Kia,K5,N/A,143850,14950,Used,Individual Seller,51074
5441,2018,Toyota,RAV4,sport,22121,11441,Certified,Dealership,37163
5442,2002,Chrysler,Town & Country,N/A,74638,30272,Used,Dealership,86984
5443,2001,Mazda,CX-90,N/A,72503,16871,Used,Individual Seller,95534
5444,1997,Honda,HR-V,N/A,127100,13232,Used,Dealership,14968
5445,2012,Mercedes,E-Class,base,129953,12903,Used,Individual Seller,50458
5446,2002,Jeep,Wrangler,N/A,82734,15519,Used,Individual Seller,21145
5447,2019,Honda,CR-V,sport,8025,16979,Certified,Dealership,24265
5448,2002,Acura,TL,N/A,96872,7387,Used,Dealership,54775
5449,2010,Toyota,Highlander,base,81085,18007,Used,Dealership,38405
5450,1998,Ford,Escape,N/A,115707,14198,Used,Dealership,30414
5451,2001,BMW,X5,N/A,85127,11478,Used,Dealership,97569
5452,1997,Chrysler,Town & Country,N/A,93800,14215,Used,Individual Seller,92351
5453,2003,Chrysler,Town & Country,N/A,17866,28745,Used,Individual Seller,92821
5454,1998,Subaru,Outback,N/A,135681,10087,Used,Dealership,18486
5455,2018,Toyota,Prius,sport,25940,24004,Certified,Dealership,85014
5456,2019,Dodge,Ram 1500,sport,28537,19994,Certified,Dealership,51403
5457,2013,Dodge,Grand Caravan,sport,93333,5810,Used,Individual Seller,64555
5458,1995,Dodge,Ram 1500,N/A,26685,29484,Used,Dealership,51170
5459,2011,Lexus,GS350,sport,64286,17777,Used,Dealership,37374
5460,2017,Chevrolet,Tahoe,base,30471,16244,Used,Individual Seller,15774
5461,2018,Honda,Pilot,base,34689,13844,Certified,Dealership,45554
5462,2018,Nissan,Maxima,sport,11092,30188,Certified,Dealership,49441
5463,2002,Jeep,Wrangler,N/A,30989,14743,Used,Dealership,92356
5464,2016,Nissan,Pathfinder,luxury,69470,16292,Used,Individual Seller,52925
5465,2008,Mercedes,GLA,luxury,97658,14053,Used,Dealership,61858
5466,2017,Volkswagen,Atlas,base,93329,6084,Used,Individual Seller,75159
5467,2006,Buick,Regal,sport,138545,18451,Used,Dealership,39560
5468,2005,Mercedes,GLE,N/A,106207,6053,Used,Individual Seller,25817
5469,2014,GMC,Yukon,luxury,102572,18062,Used,Dealership,37093
5470,1997,Ford,Explorer,N/A,121553,10870,Used,Individual Seller,46983
5471,2010,Lexus,ES,luxury,47156,25902,Used,Individual Seller,42290
5472,2001,Audi,A4,N/A,63021,8314,Used,Individual Seller,27814
5473,2019,Toyota,Corolla,sport,10246,26962,Certified,Dealership,67061
5474,2012,Chevrolet,Tahoe,base,132014,5055,Used,Dealership,86655
5475,2003,Chevrolet,Impala,N/A,108171,14951,Used,Individual Seller,42752
5476,1996,Audi,A4,N/A,143319,6843,Used,Dealership,80879
5477,2014,Honda,HR-V,base,141589,16946,Used,Dealership,19720
5478,2016,Subaru,Forester,sport,28817,31329,Used,Individual Seller,72861
5479,1998,Ford,Ranger,N/A,28860,10107,Used,Individual Seller,26348
5480,2021,Hyundai,Elantra,base,34502,24560,Certified,Dealership,96334
5481,2007,Honda,HR-V,base,66070,25770,Used,Dealership,80154
5482,2020,Ford,Focus,base,12275,32128,Certified,Dealership,46669
5483,1995,Toyota,Corolla,N/A,142703,13201,Used,Dealership,60135
5484,2009,Subaru,Outback,sport,64957,11935,Used,Dealership,68198
5485,2022,GMC,Yukon,base,62,26294,New,Dealership,33714
5486,2023,Jeep,Wrangler,luxury,30,42741,New,Dealership,87803
5487,2023,Honda,Pilot,base,12,29172,New,Dealership,82716
5488,2011,Chrysler,300,base,144766,13286,Used,Individual Seller,86390
5489,1997,Subaru,Outback,N/A,36858,23089,Used,Dealership,91176
5490,2022,GMC,Sierra,sport,22,43345,New,Dealership,10657
5491,1995,Hyundai,Elantra,N/A,80827,15083,Used,Individual Seller,31611
5492,2018,Acura,TL,sport,14608,21963,Certified,Dealership,30951
5493,2004,GMC,Envoy,N/A,75596,11148,Used,Dealership,38520
5494,2003,Hyundai,Tucson,N/A,126458,7183,Used,Dealership,66230
5495,2012,Dodge,Durango,sport,56137,32671,Used,Dealership,69336
5496,1995,Volkswagen,Tiguan,N/A,143165,10442,Used,Dealership,33966
5497,1998,Nissan,Maxima,N/A,34108,20680,Used,Individual Seller,29310
5498,1999,Buick,Regal,N/A,17843,31711,Used,Dealership,86848
5499,2021,Honda,Pilot,base,32122,22807,Certified,Dealership,49836
5500,1999,Audi,A6,N/A,146787,17135,Used,Individual Seller,61039
5501,2011,GMC,Yukon,base,38204,33217,Used,Dealership,55409
5502,2000,Ford,Mustang,N/A,63333,8540,Used,Individual Seller,21658
5503,2006,Subaru,Outback,base,103011,12434,Used,Individual Seller,97227
5504,2003,Mazda,CX-90,N/A,57424,31850,Used,Dealership,56270
5505,2005,Kia,K5,N/A,58563,18078,Used,Individual Seller,95238
5506,2010,Mercedes,GLA,base,64971,21955,Used,Individual Seller,47719
5507,2007,Lexus,ES,sport,79252,10779,Used,Dealership,60745
5508,2015,Nissan,Altima,base,73954,14054,Used,Dealership,39512
5509,1996,Chevrolet,Silverado,N/A,17350,12309,Used,Individual Seller,35562
5510,2018,Mercedes,GLA,sport,8885,25033,Certified,Dealership,96261
5511,1998,GMC,Sierra,N/A,51546,13822,Used,Individual Seller,75350
5512,1995,Dodge,Ram 1500,N/A,137783,11905,Used,Dealership,38879
5513,2012,GMC,Sierra,base,10544,32012,Used,Dealership,33789
5514,2010,Dodge,Durango,base,149946,14764,Used,Individual Seller,76031
5515,2001,Dodge,Durango,N/A,43365,23380,Used,Individual Seller,55400
5516,2018,Subaru,WRX,base,10157,21461,Certified,Dealership,80452
5517,2013,Kia,Rio,base,75991,12254,Used,Individual Seller,37883
5518,2006,Lincoln,Navigator,sport,135980,17724,Used,Dealership,76365
5519,2004,Audi,A3,N/A,53232,18797,Used,Individual Seller,39068
5520,2006,GMC,Envoy,base,98642,19706,Used,Dealership,66087
5521,2021,Buick,LaCrosse,base,14571,24612,Certified,Dealership,23477
5522,2012,Honda,Civic,luxury,86979,12054,Used,Individual Seller,93158
5523,2020,Chrysler,300,sport,28022,19895,Certified,Dealership,11263
5524,2023,Lexus,ES,sport,43,31949,New,Dealership,93613
5525,2023,Ford,Fiesta,sport,72,38950,New,Dealership,62142
5526,1996,Lexus,RX,N/A,71376,28627,Used,Dealership,14038
5527,2017,Volkswagen,Passat,sport,105488,13207,Used,Dealership,45668
5528,2016,Mercedes,E-Class,base,80899,10887,Used,Individual Seller,35666
5529,2010,Subaru,WRX,sport,115418,12536,Used,Individual Seller,90352
5530,1998,Kia,K5,N/A,68983,13820,Used,Individual Seller,49309
5531,2005,Audi,A3,N/A,45374,24846,Used,Individual Seller,55919
5532,2020,Honda,CR-V,sport,25697,18804,Certified,Dealership,86717
5533,2013,Dodge,Ram 1500,base,22306,8265,Used,Individual Seller,51294
5534,2020,BMW,X5,luxury,6152,15009,Certified,Dealership,50312
5535,2009,Jeep,Grand Cherokee,base,124559,16861,Used,Dealership,64000
5536,1995,Volkswagen,Atlas,N/A,104886,5937,Used,Dealership,92429
5537,1995,Volvo,XC90,N/A,77002,7779,Used,Dealership,86526
5538,2004,Ford,Ranger,N/A,96502,14621,Used,Dealership,63346
5539,2009,Hyundai,Tucson,base,47347,18562,Used,Dealership,89438
5540,1997,Acura,Integra,N/A,35615,20244,Used,Individual Seller,16025
5541,2020,Mazda,CX-90,luxury,25023,18026,Certified,Dealership,59104
5542,1996,Audi,A4,N/A,57763,13624,Used,Dealership,41900
5543,1995,Jeep,Wrangler,N/A,27865,29589,Used,Dealership,43529
5544,2023,Mazda,CX-50,luxury,30,31553,New,Dealership,47456
5545,2023,Audi,A6,base,77,46187,New,Dealership,80887
5546,1995,Toyota,4Runner,N/A,42598,23460,Used,Individual Seller,27121
5547,2006,BMW,5 Series,sport,33233,17931,Used,Individual Seller,67996
5548,2021,Kia,Forte,luxury,19067,21987,Certified,Dealership,49143
5549,2023,Volkswagen,Passat,sport,51,22265,New,Dealership,15395
5550,2011,Lexus,RX,sport,147490,15958,Used,Individual Seller,93633
5551,2014,Dodge,Grand Caravan,base,45710,18956,Used,Dealership,81704
5552,2001,Buick,Regal,N/A,109973,15325,Used,Dealership,78246
5553,2006,Jeep,Grand Cherokee,base,79461,10289,Used,Individual Seller,70785
5554,2007,Hyundai,Santa Fe,base,100175,13944,Used,Individual Seller,92527
5555,2009,Chrysler,Town & Country,luxury,33374,34271,Used,Dealership,94766
5556,2019,Jeep,Grand Cherokee,sport,8951,25722,Certified,Dealership,65409
5557,1995,Acura,TL,N/A,68376,12624,Used,Individual Seller,54256
5558,2013,Dodge,Durango,base,40121,32084,Used,Dealership,95309
5559,2003,Chrysler,Town & Country,N/A,122389,7975,Used,Individual Seller,71917
5560,1998,Hyundai,Santa Fe,N/A,121285,11311,Used,Individual Seller,63771
5561,2007,Lincoln,Navigator,sport,85023,15357,Used,Dealership,14945
5562,1996,Acura,Integra,N/A,123935,8848,Used,Individual Seller,91556
5563,2015,Ford,Focus,sport,149447,13796,Used,Individual Seller,73326
5564,1996,Jeep,Wrangler,N/A,20784,19111,Used,Dealership,33695
5565,2017,GMC,Sierra,sport,36833,10205,Used,Dealership,43354
5566,1998,Jeep,Wrangler,N/A,144443,15328,Used,Individual Seller,17153
5567,2006,Chevrolet,Impala,luxury,13978,34769,Used,Dealership,11586
5568,1995,Dodge,Ram 1500,N/A,73033,17023,Used,Individual Seller,68014
5569,2000,Chevrolet,Equinox,N/A,95184,8579,Used,Dealership,68903
5570,2013,GMC,Sierra,base,130238,14031,Used,Individual Seller,53743
5571,2008,Hyundai,Sonata,sport,131940,5353,Used,Individual Seller,10904
5572,1995,Ford,Focus,N/A,20997,13276,Used,Individual Seller,99335
5573,1998,Nissan,Rogue,N/A,136278,17911,Used,Dealership,94802
5574,2009,Chrysler,300,base,118905,17518,Used,Dealership,32999
5575,2002,Subaru,Forester,N/A,28867,37734,Used,Dealership,64225
5576,2001,Volvo,XC90,N/A,104050,13105,Used,Individual Seller,43998
5577,2012,Mazda,MX5,base,71738,27695,Used,Dealership,99019
5578,2005,Ford,Focus,N/A,27959,31276,Used,Dealership,20117
5579,2002,Honda,Pilot,N/A,59995,7978,Used,Individual Seller,60211
5580,1997,Buick,Regal,N/A,22185,30779,Used,Dealership,84719
5581,2001,Jeep,Grand Cherokee,N/A,14966,37774,Used,Dealership,84204
5582,2006,Honda,Pilot,base,128018,12850,Used,Dealership,13081
5583,1997,Subaru,WRX,N/A,15240,19554,Used,Dealership,83233
5584,2009,Jeep,Grand Cherokee,base,44872,20272,Used,Individual Seller,80511
5585,2014,BMW,X5,sport,109388,12284,Used,Dealership,92312
5586,2015,Buick,LaCrosse,base,41031,34957,Used,Dealership,30195
5587,2020,Subaru,WRX,base,25724,23315,Certified,Dealership,38213
5588,2008,Dodge,Ram 1500,sport,24292,23746,Used,Dealership,38451
5589,2014,GMC,Sierra,sport,73621,23089,Used,Dealership,99740
5590,2015,BMW,3 Series,base,25779,34532,Used,Dealership,66581
5591,1999,Acura,TL,N/A,66391,13371,Used,Dealership,23780
5592,2000,Volvo,S70,N/A,125407,12211,Used,Dealership,15939
5593,2023,Lexus,GS350,sport,46,40927,New,Dealership,85477
5594,2010,BMW,X5,base,69885,17685,Used,Individual Seller,32324
5595,2022,BMW,X5,sport,30,33370,New,Dealership,73180
5596,2019,Chevrolet,Tahoe,base,10078,19093,Certified,Dealership,59180
5597,2020,Lincoln,Navigator,base,15769,24882,Certified,Dealership,50245
5598,2011,Kia,Sorento,base,30771,22716,Used,Individual Seller,24261
5599,2005,Lincoln,Navigator,N/A,90511,12325,Used,Individual Seller,59743
5600,1997,Jeep,Grand Cherokee,N/A,48594,23512,Used,Individual Seller,13249
5601,2022,Audi,Q5,sport,74,44550,New,Dealership,77660
5602,2000,Volvo,XC90,N/A,28106,18257,Used,Individual Seller,94735
5603,2022,Lincoln,Navigator,base,73,27009,New,Dealership,43007
5604,2010,Mercedes,S-Class,base,97507,14123,Used,Individual Seller,96699
5605,2009,Acura,Integra,luxury,118305,19500,Used,Dealership,65787
5606,2000,Honda,Civic,N/A,122228,18824,Used,Dealership,32599
5607,2019,Kia,Sorento,base,24071,18465,Certified,Dealership,51516
5608,2014,BMW,X3,base,24499,16546,Used,Dealership,94946
5609,1995,Chevrolet,Suburban,N/A,135117,14321,Used,Dealership,98408
5610,1998,Volkswagen,Golf,N/A,93267,7684,Used,Dealership,49508
5611,2019,Buick,LaCrosse,base,19352,26977,Certified,Dealership,37178
5612,2017,Kia,Sportage,base,141965,11305,Used,Dealership,52543
5613,2016,Subaru,Forester,base,53342,34909,Used,Dealership,17949
5614,2002,Mazda,CX-5,N/A,110075,17496,Used,Individual Seller,62535
5615,1999,Nissan,Altima,N/A,114924,15883,Used,Individual Seller,64699
5616,2008,Honda,CR-V,base,90014,11187,Used,Individual Seller,56244
5617,2016,Mazda,MX5,base,55377,25229,Used,Dealership,89439
5618,2004,Audi,Q7,N/A,99834,16580,Used,Individual Seller,85125
5619,2021,Kia,Sorento,sport,13388,22518,Certified,Dealership,75236
5620,2022,Honda,CR-V,sport,56,30146,New,Dealership,40443
5621,2018,Lincoln,Navigator,sport,26310,22450,Certified,Dealership,24630
5622,2016,Chrysler,Town & Country,base,109571,11516,Used,Individual Seller,73361
5623,2005,Chevrolet,Silverado,N/A,98430,7662,Used,Individual Seller,38944
5624,2005,Buick,LaCrosse,N/A,37192,13936,Used,Individual Seller,91017
5625,1998,Kia,K5,N/A,17729,11945,Used,Dealership,63081
5626,2007,BMW,X3,base,68471,27338,Used,Dealership,39979
5627,2004,Audi,Q7,N/A,76792,9702,Used,Dealership,74318
5628,2011,Audi,Q5,sport,110782,5660,Used,Dealership,57287
5629,2022,Mazda,CX-5,base,84,49917,New,Dealership,59213
5630,2008,Chevrolet,Tahoe,sport,10969,37311,Used,Dealership,63331
5631,2010,Lexus,ES300,luxury,67207,16723,Used,Individual Seller,78216
5632,1995,Chrysler,Town & Country,N/A,11409,13488,Used,Dealership,20715
5633,2010,Jeep,Grand Cherokee,base,119861,12289,Used,Individual Seller,29583
5634,2001,Mazda,CX-50,N/A,24499,33656,Used,Individual Seller,23967
5635,2023,Hyundai,Elantra,base,42,37356,New,Dealership,31586
5636,1997,Buick,Regal,N/A,31165,27750,Used,Dealership,24654
5637,2011,Hyundai,Elantra,sport,24266,29351,Used,Individual Seller,97083
5638,2010,Dodge,Charger,sport,18532,22355,Used,Individual Seller,63222
5639,2010,Lexus,GS,sport,73511,17400,Used,Individual Seller,30346
5640,1998,Volvo,S60,N/A,102453,6520,Used,Dealership,30271
5641,1997,Dodge,Ram 1500,N/A,79304,7364,Used,Individual Seller,74693
5642,2000,Nissan,Pathfinder,N/A,93396,15112,Used,Individual Seller,97678
5643,1997,Jeep,Wrangler,N/A,120290,15363,Used,Dealership,27588
5644,2000,Honda,Accord,N/A,73056,27204,Used,Dealership,98391
5645,2014,Chrysler,Town & Country,sport,55190,31754,Used,Dealership,99087
5646,2005,Lincoln,Navigator,N/A,12241,7583,Used,Individual Seller,26251
5647,2004,Toyota,Highlander,N/A,144554,15492,Used,Dealership,55067
5648,2022,Mazda,CX-90,sport,85,48341,New,Dealership,72665
5649,2000,Subaru,Outback,N/A,103911,15962,Used,Dealership,48078
5650,2018,Chevrolet,Tahoe,sport,29013,21390,Certified,Dealership,74272
5651,2009,Chrysler,Town & Country,sport,55258,24878,Used,Dealership,24337
5652,1998,Mazda,3,N/A,23712,18230,Used,Dealership,20195
5653,2008,Mercedes,C-Class,base,17778,26061,Used,Dealership,64936
5654,2003,Buick,LaCrosse,N/A,133279,6457,Used,Dealership,56571
5655,1997,Toyota,Prius,N/A,45485,27122,Used,Individual Seller,34714
5656,2021,Acura,Integra,base,18588,32055,Certified,Dealership,55960
5657,2006,Volkswagen,Golf,base,144280,14358,Used,Individual Seller,42116
5658,2012,BMW,X5,luxury,135920,13893,Used,Individual Seller,91446
5659,2017,Lincoln,Navigator,base,43548,17858,Used,Individual Seller,50083
5660,2002,Kia,Sorento,N/A,149627,7282,Used,Dealership,57050
5661,2011,Lexus,GS350,luxury,21174,16769,Used,Dealership,76783
5662,2001,Volvo,S70,N/A,51164,22914,Used,Dealership,66326
5663,1996,Volkswagen,Passat,N/A,57664,11808,Used,Individual Seller,48827
5664,2020,Audi,Q5,luxury,29468,19027,Certified,Dealership,13526
5665,2005,Subaru,Forester,N/A,114549,17386,Used,Dealership,80753
5666,2002,Acura,Integra,N/A,131237,11542,Used,Individual Seller,94060
5667,2014,Hyundai,Tucson,luxury,94056,15538,Used,Individual Seller,60744
5668,2020,Nissan,Altima,luxury,29440,13768,Certified,Dealership,21772
5669,2018,GMC,Sierra,base,25535,23282,Certified,Dealership,63066
5670,2008,Subaru,Forester,sport,82082,14210,Used,Dealership,22402
5671,2020,Lexus,GS,luxury,28392,23252,Certified,Dealership,88550
5672,2001,Volvo,S70,N/A,56639,9756,Used,Individual Seller,26005
5673,2006,Lincoln,Navigator,base,127979,5711,Used,Individual Seller,33702
5674,2018,Nissan,Altima,sport,32407,19237,Certified,Dealership,58204
5675,2004,Volvo,S70,N/A,44858,21884,Used,Individual Seller,12322
5676,2019,Volvo,S60,base,22918,21268,Certified,Dealership,78273
5677,2001,Lincoln,Navigator,N/A,146854,6466,Used,Individual Seller,88279
5678,2022,Chevrolet,Malibu,base,17,37343,New,Dealership,42765
5679,2010,Jeep,Grand Cherokee,base,49431,15061,Used,Dealership,27685
5680,1998,Kia,K5,N/A,16133,25203,Used,Dealership,84211
5681,2019,Ford,Taurus,sport,21103,18123,Certified,Dealership,22906
5682,2014,Dodge,Durango,sport,106136,16422,Used,Individual Seller,25459
5683,2013,Subaru,Forester,luxury,83500,6450,Used,Individual Seller,17483
5684,2004,Nissan,Frontier,N/A,52950,20354,Used,Individual Seller,89015
5685,2023,Volkswagen,Atlas,sport,76,26515,New,Dealership,40427
5686,2003,Volvo,S70,N/A,131087,9858,Used,Individual Seller,50857
5687,2019,BMW,X5,base,7684,17160,Certified,Dealership,49909
5688,2017,Dodge,Ram 1500,base,83096,7472,Used,Individual Seller,31153
5689,1998,Volkswagen,Atlas,N/A,64304,12885,Used,Dealership,37323
5690,2023,Mercedes,E-Class,base,47,45248,New,Dealership,16941
5691,2001,Subaru,WRX,N/A,47469,8604,Used,Individual Seller,28777
5692,2019,Mercedes,E-Class,base,8452,27699,Certified,Dealership,10728
5693,2016,Mercedes,GLE,base,76580,9153,Used,Dealership,96753
5694,2003,Kia,Rio,N/A,78626,7700,Used,Dealership,59237
5695,2018,BMW,X5,sport,33290,14693,Certified,Dealership,26233
5696,2014,Toyota,Camry,base,99669,16037,Used,Dealership,96916
5697,2009,Jeep,Wrangler,sport,26812,23158,Used,Dealership,16563
5698,1998,Hyundai,Sonata,N/A,120297,17164,Used,Dealership,56926
5699,2005,Acura,Integra,N/A,12402,19317,Used,Dealership,50217
5700,2010,Honda,CR-V,base,92294,6004,Used,Individual Seller,20224
5701,1997,Mercedes,GLE,N/A,101340,11796,Used,Dealership,25480
5702,2007,Hyundai,Sonata,base,117136,14075,Used,Dealership,91697
5703,2015,Honda,HR-V,luxury,51724,16244,Used,Individual Seller,19070
5704,2010,Toyota,RAV4,base,102444,18297,Used,Dealership,43944
5705,2020,Hyundai,Santa Fe,sport,31432,18546,Certified,Dealership,86013
5706,1998,Buick,LaCrosse,N/A,20368,25237,Used,Dealership,73030
5707,2017,Hyundai,Elantra,sport,67079,10150,Used,Individual Seller,29767
5708,2004,Dodge,Grand Caravan,N/A,122321,14432,Used,Dealership,58098
5709,2016,Audi,A6,base,37522,13863,Used,Individual Seller,24986
5710,2005,Volkswagen,Golf,N/A,47395,23232,Used,Individual Seller,57470
5711,2005,Audi,Q5,N/A,86855,12770,Used,Individual Seller,71587
5712,2018,Chevrolet,Malibu,luxury,20441,20519,Certified,Dealership,98412
5713,2023,Hyundai,Sonata,base,75,36036,New,Dealership,59409
5714,2004,Chevrolet,Suburban,N/A,19402,24601,Used,Individual Seller,71091
5715,2008,Honda,Accord,sport,113702,13915,Used,Individual Seller,21965
5716,2000,Chrysler,300,N/A,14047,18352,Used,Individual Seller,31809
5717,2009,Audi,Q5,sport,80403,18135,Used,Dealership,22168
5718,2000,BMW,X5,N/A,97931,16552,Used,Individual Seller,16860
5719,1998,GMC,Envoy,N/A,70882,14583,Used,Individual Seller,11215
5720,1996,Lexus,ES,N/A,149379,7031,Used,Individual Seller,83607
5721,2016,Lincoln,Navigator,base,73608,14217,Used,Individual Seller,92943
5722,2015,Toyota,Land Cruiser,luxury,115191,11848,Used,Individual Seller,89132
5723,2013,Honda,Accord,base,112193,10228,Used,Individual Seller,56471
5724,2003,Chevrolet,Suburban,N/A,105919,13104,Used,Individual Seller,42261
5725,2011,Ford,Explorer,base,107785,5919,Used,Individual Seller,63074
5726,2018,Nissan,Pathfinder,sport,30543,17401,Certified,Dealership,39571
5727,2000,Mazda,CX-50,N/A,110733,11134,Used,Individual Seller,16368
5728,2016,GMC,Yukon,base,146097,10764,Used,Individual Seller,12928
5729,2011,Honda,CR-V,sport,103890,13096,Used,Dealership,94775
5730,2001,Ford,Fiesta,N/A,132935,17316,Used,Individual Seller,14063
5731,2022,Honda,Pilot,base,7,28667,New,Dealership,11426
