Vehicle_ID,Year,Make,Model,Trim,Miles,Sale Price,Status,Mode of Purchase,Zip Code
20306,2014,Mazda,3,base,129722,5470,Used,Individual Seller,82379
20307,2000,Nissan,Rogue,N/A,27370,27207,Used,Dealership,32300
20308,1998,Mazda,CX-90,N/A,113486,9858,Used,Individual Seller,25085
20309,2012,Volvo,S70,base,130479,16935,Used,Individual Seller,99453
20310,1996,Mercedes,E-Class,N/A,87005,9262,Used,Individual Seller,44925
20311,1997,Buick,Regal,N/A,26399,31370,Used,Individual Seller,56196
20312,2016,Ford,Escape,luxury,86788,15379,Used,Dealership,42187
20313,2023,BMW,5 Series,base,10,31805,New,Dealership,67647
20314,2021,Honda,Accord,base,20958,13523,Certified,Dealership,29088
20315,2020,Volkswagen,Jetta,base,14764,27750,Certified,Dealership,75269
20316,2016,Chevrolet,Equinox,base,35566,20946,Used,Dealership,88885
20317,2005,GMC,Envoy,N/A,35071,15485,Used,Dealership,25488
20318,1999,Mazda,CX-5,N/A,54838,14856,Used,Individual Seller,49784
20319,2008,Buick,Regal,base,39218,26808,Used,Individual Seller,57983
20320,2005,Jeep,Wrangler,N/A,117127,10287,Used,Dealership,72401
20321,2011,Lexus,GS350,base,41738,14806,Used,Individual Seller,59221
20322,1995,Chevrolet,Malibu,N/A,111097,16954,Used,Dealership,97304
20323,2010,Buick,Regal,base,19697,10960,Used,Individual Seller,66207
20324,2015,Audi,A4,sport,54191,24297,Used,Individual Seller,38202
20325,2013,Acura,TL,base,34988,28849,Used,Dealership,44646
20326,2000,Nissan,Maxima,N/A,46212,23600,Used,Dealership,25700
20327,2011,Honda,Pilot,luxury,142316,8156,Used,Dealership,38199
20328,2018,Chevrolet,Impala,sport,32149,24924,Certified,Dealership,79928
20329,2009,Hyundai,Tucson,sport,98524,16478,Used,Individual Seller,25814
20330,2004,Honda,Accord,N/A,35231,13287,Used,Individual Seller,42544
20331,2010,Hyundai,Tucson,base,59322,26200,Used,Dealership,26563
20332,2017,Acura,Integra,sport,98842,6501,Used,Dealership,94949
20333,2001,Chrysler,300,N/A,35553,29713,Used,Dealership,95943
20334,2000,Lincoln,Navigator,N/A,143488,10383,Used,Dealership,18197
20335,2019,BMW,3 Series,base,21392,16977,Certified,Dealership,87494
20336,2016,Ford,Focus,sport,71701,11629,Used,Dealership,91374
20337,2004,Toyota,Land Cruiser,N/A,149186,12581,Used,Individual Seller,92788
20338,1996,Toyota,Highlander,N/A,65002,20725,Used,Dealership,38113
20339,1995,Volvo,S70,N/A,47909,22085,Used,Individual Seller,90040
20340,2001,Volvo,S60,N/A,127210,11321,Used,Dealership,69608
20341,2018,Dodge,Durango,sport,19770,26191,Certified,Dealership,85306
20342,2020,Jeep,Grand Cherokee,base,29968,18208,Certified,Dealership,63200
20343,1998,Subaru,Outback,N/A,89151,16201,Used,Individual Seller,60642
20344,2001,Kia,Sportage,N/A,44822,23254,Used,Dealership,95914
20345,2021,Jeep,Wrangler,base,31021,12189,Certified,Dealership,16038
20346,2011,BMW,X3,base,134070,6881,Used,Dealership,96226
20347,2018,Subaru,Forester,luxury,15524,17740,Certified,Dealership,96696
20348,2018,Kia,Sportage,base,32243,14700,Certified,Dealership,92286
20349,2019,Lincoln,Navigator,luxury,26846,12091,Certified,Dealership,93939
20350,2001,Chrysler,Town & Country,N/A,124649,13142,Used,Individual Seller,70868
20351,2001,Nissan,Pathfinder,N/A,58326,24723,Used,Individual Seller,62220
20352,2019,Hyundai,Tucson,base,16169,17060,Certified,Dealership,19312
20353,2021,Nissan,Altima,sport,12666,26725,Certified,Dealership,90267
20354,2004,Lincoln,Navigator,N/A,92772,12116,Used,Dealership,18250
20355,2002,Dodge,Durango,N/A,41327,13844,Used,Individual Seller,10991
20356,2021,Mercedes,C-Class,sport,22032,14256,Certified,Dealership,40821
20357,2004,Acura,Integra,N/A,86440,6260,Used,Dealership,75651
20358,2015,Mercedes,C-Class,base,66810,19230,Used,Individual Seller,74558
20359,2021,Subaru,WRX,sport,33237,19386,Certified,Dealership,47747
20360,2015,Mazda,3,luxury,62988,20850,Used,Dealership,95037
20361,2016,Mazda,CX-90,sport,78073,10155,Used,Individual Seller,61517
20362,2014,Audi,A6,base,76113,8322,Used,Dealership,80562
20363,2010,Dodge,Ram 1500,luxury,73918,17766,Used,Dealership,82145
20364,2005,Chrysler,Town & Country,N/A,30274,25648,Used,Dealership,77241
20365,2002,Chevrolet,Silverado,N/A,50930,9670,Used,Individual Seller,20534
20366,2007,Acura,Integra,sport,144223,15868,Used,Individual Seller,94292
20367,2009,Kia,Rio,luxury,109441,13499,Used,Dealership,13266
20368,2021,Hyundai,Tucson,base,31856,13830,Certified,Dealership,34278
20369,2014,Nissan,Murano,base,41212,9002,Used,Individual Seller,88041
20370,2007,Jeep,Grand Cherokee,sport,35878,24228,Used,Dealership,12979
20371,2020,Chevrolet,Malibu,sport,27250,13507,Certified,Dealership,78212
20372,1995,Toyota,Prius,N/A,97664,11882,Used,Dealership,47095
20373,2004,Honda,HR-V,N/A,47854,31133,Used,Dealership,45452
20374,2017,Mercedes,GLE,base,112302,14769,Used,Individual Seller,64405
20375,2023,Nissan,Altima,base,73,30926,New,Dealership,23986
20376,2007,Kia,K5,sport,19339,15514,Used,Individual Seller,10808
20377,2010,Chrysler,Town & Country,base,135410,17230,Used,Individual Seller,90958
20378,2001,GMC,Envoy,N/A,58378,26227,Used,Dealership,75713
20379,2014,Chevrolet,Impala,base,85998,15838,Used,Dealership,60563
20380,2020,Dodge,Grand Caravan,luxury,15870,33513,Certified,Dealership,81776
20381,2017,BMW,X3,sport,73532,17492,Used,Individual Seller,55700
20382,2017,Subaru,WRX,sport,118808,7158,Used,Dealership,28161
20383,2016,Acura,TL,base,42057,10707,Used,Individual Seller,99623
20384,2019,Kia,Sportage,base,13967,34399,Certified,Dealership,33093
20385,2001,GMC,Yukon,N/A,41771,12155,Used,Individual Seller,73713
20386,2015,Lincoln,Navigator,sport,132986,15805,Used,Dealership,11405
20387,2002,Toyota,Land Cruiser,N/A,61025,13582,Used,Dealership,37469
20388,2000,Lincoln,Navigator,N/A,136316,9416,Used,Individual Seller,99283
20389,2018,Kia,Sportage,base,19537,32636,Certified,Dealership,73510
20390,2000,Buick,Regal,N/A,87213,12464,Used,Individual Seller,99932
20391,2020,Mercedes,GLE,luxury,6146,23507,Certified,Dealership,76956
20392,1997,Buick,LaCrosse,N/A,42419,29857,Used,Dealership,23869
20393,2023,Lexus,ES300,base,59,46793,New,Dealership,20832
20394,2015,Buick,LaCrosse,base,98918,16131,Used,Dealership,15960
20395,2012,Acura,Integra,base,135425,8757,Used,Individual Seller,42500
20396,2022,Ford,Ranger,base,71,21730,New,Dealership,79663
20397,2018,Lincoln,Navigator,base,27728,18421,Certified,Dealership,72664
20398,2022,Buick,LaCrosse,base,75,39958,New,Dealership,58114
20399,2010,Audi,Q7,sport,76696,13031,Used,Individual Seller,27936
20400,2005,Volvo,S60,N/A,137832,7790,Used,Dealership,59123
20401,1998,Chevrolet,Tahoe,N/A,27981,28899,Used,Dealership,97120
20402,2015,Chevrolet,Tahoe,base,119875,5341,Used,Individual Seller,83836
20403,2015,Hyundai,Elantra,sport,131300,13390,Used,Dealership,46298
20404,2020,Lexus,LS,luxury,28823,22096,Certified,Dealership,38680
20405,2006,Hyundai,Elantra,base,90049,15124,Used,Individual Seller,53213
20406,2006,Subaru,Outback,base,19606,36529,Used,Dealership,82227
20407,2015,Acura,Integra,luxury,56011,13767,Used,Dealership,92844
20408,2019,Dodge,Ram 1500,base,8378,31758,Certified,Dealership,54877
20409,2003,Mercedes,E-Class,N/A,122388,9366,Used,Individual Seller,59598
20410,2002,Jeep,Wrangler,N/A,90068,13890,Used,Individual Seller,78560
20411,1999,Buick,LaCrosse,N/A,51072,12506,Used,Individual Seller,10816
20412,2008,GMC,Envoy,base,37707,29647,Used,Dealership,74440
20413,2004,Mazda,CX-90,N/A,73531,7990,Used,Individual Seller,22581
20414,2011,Kia,Rio,luxury,69517,29846,Used,Dealership,83675
20415,2020,BMW,X5,base,18196,34953,Certified,Dealership,43710
20416,2014,Volkswagen,Tiguan,base,66314,13776,Used,Dealership,83911
20417,1996,GMC,Yukon,N/A,40824,23972,Used,Individual Seller,66245
20418,2010,Chevrolet,Impala,base,99186,19778,Used,Dealership,17810
20419,2008,Toyota,Tacoma,sport,93055,10326,Used,Dealership,65485
20420,2005,Acura,TL,N/A,94324,7918,Used,Individual Seller,81186
20421,2012,Chevrolet,Tahoe,base,68894,20644,Used,Dealership,75031
20422,2005,Honda,Accord,N/A,45316,17132,Used,Individual Seller,31312
20423,2008,Toyota,Prius,base,102534,14634,Used,Individual Seller,98174
20424,2009,Honda,Accord,sport,37298,17988,Used,Individual Seller,31178
20425,2013,Volvo,S70,luxury,71573,14244,Used,Individual Seller,42839
20426,2011,Subaru,WRX,sport,141990,13495,Used,Individual Seller,95364
20427,2020,Lincoln,Navigator,sport,26226,10724,Certified,Dealership,41951
20428,2020,Ford,F-150,sport,22941,14997,Certified,Dealership,62881
20429,2020,GMC,Yukon,base,8907,20586,Certified,Dealership,92115
20430,1997,Mazda,CX-5,N/A,143345,15630,Used,Dealership,73871
20431,2019,Mazda,CX-90,sport,22443,20403,Certified,Dealership,46838
20432,1996,Chevrolet,Impala,N/A,121308,14728,Used,Individual Seller,40706
20433,2015,Buick,Regal,luxury,99491,5198,Used,Dealership,17882
20434,2006,Jeep,Wrangler,luxury,143702,16396,Used,Individual Seller,80221
20435,2010,Ford,Ranger,sport,37321,20328,Used,Individual Seller,45496
20436,2022,Volvo,XC90,base,92,35711,New,Dealership,55818
20437,2005,Jeep,Grand Cherokee,N/A,38713,18568,Used,Individual Seller,87183
20438,2011,Mercedes,GLE,sport,94716,5962,Used,Individual Seller,63846
20439,2008,Mazda,CX-90,sport,11614,33712,Used,Individual Seller,61909
20440,2018,Acura,Integra,base,23254,20307,Certified,Dealership,80689
20441,2017,Lincoln,Navigator,base,84915,7496,Used,Individual Seller,30665
20442,2015,Kia,Forte,base,109766,6892,Used,Individual Seller,85221
20443,2002,Chrysler,300,N/A,42650,15154,Used,Dealership,99629
20444,2003,Volkswagen,Atlas,N/A,26405,17807,Used,Dealership,78267
20445,2012,Honda,Accord,sport,107156,14876,Used,Dealership,81757
20446,1996,Subaru,WRX,N/A,118708,9503,Used,Individual Seller,19795
20447,2000,Mazda,CX-50,N/A,145882,19986,Used,Dealership,34885
20448,2010,Lincoln,Navigator,sport,77148,8605,Used,Dealership,90023
20449,1997,Buick,LaCrosse,N/A,30884,23028,Used,Individual Seller,65485
20450,2011,Lexus,GS,sport,127289,13294,Used,Dealership,43416
20451,2013,Mercedes,S-Class,base,99204,10986,Used,Individual Seller,62001
20452,2012,Volkswagen,Jetta,sport,120440,10227,Used,Individual Seller,31157
20453,2011,Lexus,GS,base,28167,23473,Used,Individual Seller,99872
20454,2006,Acura,Integra,base,92671,15142,Used,Dealership,74664
20455,2019,BMW,X3,luxury,7626,32758,Certified,Dealership,24335
20456,2010,GMC,Yukon,base,142008,16918,Used,Individual Seller,29517
20457,2016,Chevrolet,Suburban,base,136441,11444,Used,Dealership,39288
20458,2011,BMW,5 Series,sport,138242,11190,Used,Individual Seller,28291
20459,2001,Chevrolet,Silverado,N/A,110722,19303,Used,Dealership,32031
20460,2017,Subaru,WRX,base,143658,8399,Used,Dealership,16609
20461,1996,Chevrolet,Silverado,N/A,55363,33260,Used,Dealership,30158
20462,2002,Audi,A4,N/A,52687,15209,Used,Individual Seller,75304
20463,1997,Hyundai,Sonata,N/A,33397,18377,Used,Dealership,20799
20464,2003,Lexus,ES300,N/A,124627,10282,Used,Individual Seller,54357
20465,2013,Hyundai,Santa Fe,sport,134474,16439,Used,Dealership,61951
20466,1996,Hyundai,Tucson,N/A,70987,29057,Used,Dealership,84085
20467,1996,BMW,X5,N/A,86956,16067,Used,Dealership,12495
20468,2004,Acura,Integra,N/A,65687,33748,Used,Dealership,50703
20469,2006,Kia,Rio,sport,33606,14373,Used,Individual Seller,55372
20470,2000,Volkswagen,Jetta,N/A,36404,15408,Used,Individual Seller,73927
20471,2022,Ford,Taurus,sport,25,44752,New,Dealership,65568
20472,2009,Lincoln,Navigator,base,101237,16822,Used,Individual Seller,92892
20473,2004,Toyota,Avalon,N/A,59708,21003,Used,Individual Seller,58946
20474,2001,Acura,TL,N/A,11725,14364,Used,Individual Seller,51186
20475,1997,Audi,A3,N/A,117197,10648,Used,Individual Seller,81443
20476,2022,GMC,Envoy,sport,30,27962,New,Dealership,44301
20477,1998,Chrysler,300,N/A,129612,10506,Used,Dealership,43127
20478,2013,Lincoln,Navigator,sport,64039,23702,Used,Individual Seller,39738
20479,2005,Chevrolet,Malibu,N/A,69536,15577,Used,Dealership,31081
20480,2011,Hyundai,Sonata,sport,95564,19405,Used,Dealership,98568
20481,2005,Lincoln,Navigator,N/A,49849,12913,Used,Individual Seller,19129
20482,2020,Lexus,GS,base,9013,15584,Certified,Dealership,86281
20483,2002,Lincoln,Navigator,N/A,61172,31018,Used,Dealership,11380
20484,2020,Buick,LaCrosse,base,15852,24954,Certified,Dealership,35497
20485,2009,Jeep,Grand Cherokee,base,93527,14676,Used,Individual Seller,64975
20486,2019,Lexus,GS350,sport,14131,18076,Certified,Dealership,36445
20487,2012,GMC,Envoy,luxury,105046,10794,Used,Individual Seller,92798
20488,1995,Ford,Taurus,N/A,111986,17840,Used,Dealership,59424
20489,2022,Hyundai,Santa Fe,base,62,34165,New,Dealership,61772
20490,2011,Volvo,S70,luxury,45448,17857,Used,Dealership,66453
20491,2010,Mercedes,GLA,sport,80965,17873,Used,Dealership,65384
20492,2021,Hyundai,Tucson,base,14335,18172,Certified,Dealership,41343
20493,2007,Nissan,Altima,base,30302,32630,Used,Dealership,65993
20494,2004,Kia,Forte,N/A,80942,15715,Used,Dealership,75584
20495,1999,Kia,K5,N/A,61167,19657,Used,Dealership,72865
20496,2009,BMW,5 Series,base,31731,24241,Used,Dealership,46268
20497,1998,BMW,3 Series,N/A,130740,17026,Used,Individual Seller,52589
20498,2014,Subaru,Outback,base,13228,14122,Used,Dealership,82386
20499,2011,Toyota,Avalon,sport,78843,19726,Used,Dealership,17325
20500,2011,Mercedes,C-Class,base,49064,26518,Used,Individual Seller,78113
20501,2016,BMW,3 Series,sport,17508,32143,Used,Dealership,23203
20502,1997,Chevrolet,Tahoe,N/A,81503,5240,Used,Dealership,92587
20503,2005,GMC,Yukon,N/A,74045,14362,Used,Individual Seller,52740
20504,1998,Hyundai,Santa Fe,N/A,27327,22306,Used,Individual Seller,66856
20505,2006,Chrysler,300,sport,30936,13560,Used,Dealership,68392
20506,2006,Mercedes,GLE,base,55926,20326,Used,Dealership,73748
20507,1999,Chevrolet,Suburban,N/A,69047,33165,Used,Dealership,50812
20508,2018,Dodge,Ram 1500,base,31701,17584,Certified,Dealership,92492
20509,2009,Chevrolet,Silverado,base,109423,5286,Used,Individual Seller,54694
20510,1997,Lexus,ES,N/A,62610,14408,Used,Individual Seller,89351
20511,2008,Nissan,Frontier,base,111409,11601,Used,Dealership,40537
20512,2008,Honda,Accord,base,121225,15227,Used,Individual Seller,39289
20513,2023,Audi,Q7,sport,11,20625,New,Dealership,79765
20514,2013,Buick,Regal,base,115886,14530,Used,Dealership,14385
20515,2014,Chevrolet,Silverado,sport,113744,15803,Used,Individual Seller,53463
20516,2016,Audi,Q7,base,95516,13663,Used,Individual Seller,19144
20517,2012,Ford,Escape,luxury,51407,32307,Used,Dealership,32578
20518,2000,Kia,Forte,N/A,102480,8936,Used,Individual Seller,21111
20519,2011,Acura,TL,sport,44779,17427,Used,Individual Seller,49691
20520,2012,Buick,LaCrosse,sport,105941,8714,Used,Dealership,23157
20521,2010,Volvo,XC90,base,127109,19572,Used,Dealership,39923
20522,2011,Volkswagen,Tiguan,luxury,85189,7249,Used,Dealership,61484
20523,2012,Audi,Q7,base,94027,9890,Used,Individual Seller,26768
20524,2014,Lincoln,Navigator,luxury,26762,12263,Used,Dealership,50739
20525,2003,Ford,Ranger,N/A,39582,9111,Used,Individual Seller,87652
20526,2010,Toyota,Prius,sport,57816,34553,Used,Dealership,75905
20527,2018,BMW,5 Series,base,29152,18570,Certified,Dealership,49515
20528,2018,Audi,A3,luxury,28230,21758,Certified,Dealership,45484
20529,1999,Lexus,LS,N/A,64893,19408,Used,Individual Seller,77615
20530,2021,BMW,3 Series,base,26339,12425,Certified,Dealership,56714
20531,2010,Honda,Civic,sport,42631,9660,Used,Individual Seller,60347
20532,2008,Acura,TL,base,86764,9769,Used,Individual Seller,93975
20533,2005,Acura,TL,N/A,47937,16692,Used,Dealership,53157
20534,2016,Nissan,Frontier,base,20674,14253,Used,Individual Seller,11733
20535,2009,Volvo,XC90,sport,64228,18206,Used,Dealership,66415
20536,2006,Hyundai,Sonata,base,118509,14363,Used,Individual Seller,39262
20537,2022,Mercedes,GLA,sport,49,27958,New,Dealership,26050
20538,1997,Volvo,XC90,N/A,39613,7769,Used,Individual Seller,17813
20539,1998,Chrysler,300,N/A,50754,30618,Used,Dealership,73214
20540,2012,Mazda,CX-90,sport,117553,11817,Used,Dealership,48743
20541,2012,Kia,Rio,sport,50086,18951,Used,Individual Seller,37362
20542,1995,Lexus,LS,N/A,142376,13540,Used,Dealership,67750
20543,2011,Lincoln,Navigator,base,62283,25353,Used,Individual Seller,37820
20544,2022,Nissan,Maxima,base,70,49891,New,Dealership,54486
20545,2018,Ford,Taurus,sport,6591,21054,Certified,Dealership,90498
20546,2016,Kia,Sorento,luxury,19731,23618,Used,Individual Seller,56258
20547,2006,Toyota,Camry,base,113265,10669,Used,Dealership,27994
20548,2010,BMW,X5,sport,52329,24858,Used,Individual Seller,87258
20549,2001,Lincoln,Navigator,N/A,132475,11242,Used,Individual Seller,79580
20550,2000,Nissan,Altima,N/A,114222,15141,Used,Individual Seller,77979
20551,2021,Audi,A6,sport,21113,10277,Certified,Dealership,32555
20552,2011,Mazda,MX5,sport,134635,10037,Used,Dealership,18487
20553,2004,GMC,Envoy,N/A,48640,19652,Used,Individual Seller,20426
20554,2009,Mazda,CX-50,base,129033,14175,Used,Dealership,90969
20555,2013,Volkswagen,Atlas,sport,42027,24022,Used,Individual Seller,36541
20556,2021,Volkswagen,Passat,luxury,15089,19322,Certified,Dealership,98689
20557,2003,Buick,LaCrosse,N/A,96987,7156,Used,Individual Seller,11787
20558,1998,Ford,Focus,N/A,31508,16574,Used,Dealership,91848
20559,1996,Mercedes,GLE,N/A,62891,27552,Used,Dealership,21707
20560,2021,Nissan,Maxima,base,17374,23817,Certified,Dealership,65457
20561,2017,Jeep,Grand Cherokee,luxury,47510,22198,Used,Individual Seller,30906
20562,2003,Subaru,Forester,N/A,34657,23086,Used,Dealership,55691
20563,2013,BMW,X3,base,72364,30038,Used,Dealership,54214
20564,1995,Chrysler,Town & Country,N/A,23708,33873,Used,Individual Seller,82834
20565,2000,Acura,Integra,N/A,84661,13113,Used,Individual Seller,42361
20566,1995,Mazda,3,N/A,123323,6863,Used,Dealership,52593
20567,2018,Hyundai,Tucson,sport,16967,16834,Certified,Dealership,19440
20568,2002,Volkswagen,Jetta,N/A,17188,13189,Used,Dealership,71923
20569,2007,Toyota,Tacoma,base,143523,5659,Used,Individual Seller,93029
20570,2019,Dodge,Grand Caravan,base,18342,15162,Certified,Dealership,44924
20571,1995,Dodge,Charger,N/A,98053,14550,Used,Dealership,99333
20572,1995,Toyota,Camry,N/A,26372,34782,Used,Dealership,84548
20573,2013,Mazda,MX5,sport,25377,37942,Used,Dealership,96418
20574,1998,Ford,Focus,N/A,110022,14827,Used,Dealership,55854
20575,2006,Chevrolet,Suburban,base,106101,6465,Used,Dealership,97068
20576,2019,Nissan,Murano,base,25423,16846,Certified,Dealership,15922
20577,2002,Volkswagen,Tiguan,N/A,147118,8980,Used,Individual Seller,63042
20578,2019,Jeep,Grand Cherokee,luxury,26881,23643,Certified,Dealership,97843
20579,2022,Ford,Taurus,sport,45,36421,New,Dealership,75001
20580,2003,Chevrolet,Tahoe,N/A,49967,21393,Used,Dealership,55516
20581,2009,Mercedes,GLE,sport,149455,15928,Used,Dealership,83973
20582,2007,Nissan,Frontier,base,86785,8947,Used,Dealership,28487
20583,2013,Toyota,Corolla,luxury,80992,8059,Used,Dealership,60986
20584,2022,Lincoln,Navigator,luxury,40,46168,New,Dealership,93504
20585,2005,Volvo,S70,N/A,40133,23238,Used,Individual Seller,63745
20586,2015,Audi,A6,luxury,123046,11554,Used,Individual Seller,63633
20587,2007,Chevrolet,Silverado,sport,48654,26443,Used,Individual Seller,41903
20588,2016,Hyundai,Elantra,sport,100774,7875,Used,Dealership,98491
20589,2023,Jeep,Grand Cherokee,sport,0,47869,New,Dealership,99234
20590,2009,Nissan,Pathfinder,sport,74667,11902,Used,Dealership,43113
20591,2017,Volvo,S60,base,47192,28510,Used,Dealership,93201
20592,1999,Honda,Accord,N/A,59780,14752,Used,Individual Seller,50995
20593,1998,Nissan,Murano,N/A,76078,11895,Used,Individual Seller,76344
20594,2010,Chevrolet,Equinox,base,124508,8839,Used,Individual Seller,87436
20595,2015,Chrysler,Town & Country,base,14684,26523,Used,Individual Seller,49207
20596,1995,Honda,Pilot,N/A,141407,6967,Used,Individual Seller,16479
20597,2015,Volkswagen,Jetta,sport,117653,17123,Used,Dealership,19990
20598,2022,Volkswagen,Tiguan,base,70,34941,New,Dealership,97312
20599,2021,Lincoln,Navigator,sport,18921,22924,Certified,Dealership,62004
20600,1996,Lexus,ES300,N/A,93743,13876,Used,Dealership,16446
20601,2004,Subaru,WRX,N/A,99179,6832,Used,Individual Seller,12585
20602,1997,GMC,Sierra,N/A,107456,14036,Used,Individual Seller,73661
20603,2019,Acura,TL,base,18491,15224,Certified,Dealership,14908
20604,2021,Jeep,Grand Cherokee,base,10230,33584,Certified,Dealership,70157
20605,2010,Lexus,ES300,base,35313,19190,Used,Dealership,42386
20606,2009,Chevrolet,Tahoe,sport,62738,27394,Used,Individual Seller,29035
20607,2000,Buick,Regal,N/A,21077,13074,Used,Individual Seller,93295
20608,2007,Acura,TL,base,117005,5957,Used,Individual Seller,45182
20609,1999,Volkswagen,Golf,N/A,42574,16232,Used,Dealership,15546
20610,1997,Jeep,Grand Cherokee,N/A,20198,11735,Used,Individual Seller,80404
20611,2022,Mercedes,E-Class,base,43,26582,New,Dealership,39129
20612,2014,Buick,Regal,base,117424,13799,Used,Individual Seller,80011
20613,2013,Nissan,Murano,base,129191,11345,Used,Individual Seller,15617
20614,2006,Lincoln,Navigator,base,99537,11485,Used,Dealership,57320
20615,2010,Mercedes,GLA,base,120484,10299,Used,Individual Seller,97149
20616,2021,Volvo,S60,sport,11318,18332,Certified,Dealership,11348
20617,2005,Buick,LaCrosse,N/A,30125,32037,Used,Dealership,44587
20618,1998,Buick,Regal,N/A,23198,20196,Used,Individual Seller,11429
20619,2019,Nissan,Maxima,base,32713,23413,Certified,Dealership,46583
20620,2009,Buick,Regal,base,86997,8716,Used,Dealership,84472
20621,2001,Buick,Regal,N/A,139274,8731,Used,Individual Seller,11006
20622,2021,Chrysler,300,base,8312,33326,Certified,Dealership,19636
20623,2013,Kia,Rio,sport,76681,5971,Used,Dealership,74383
20624,2006,Toyota,Avalon,luxury,79880,17272,Used,Individual Seller,34788
20625,2010,Dodge,Charger,sport,37175,18264,Used,Individual Seller,71785
20626,1999,Lexus,RX,N/A,45121,17131,Used,Dealership,71507
20627,2010,Kia,Forte,sport,91852,15424,Used,Dealership,69955
20628,2002,Hyundai,Sonata,N/A,100906,8395,Used,Individual Seller,83876
20629,2010,Ford,Explorer,base,70670,12173,Used,Dealership,55576
20630,2007,Chevrolet,Equinox,sport,135906,5356,Used,Dealership,51239
20631,2007,Buick,Regal,sport,117571,8941,Used,Dealership,70655
20632,2020,Subaru,Forester,sport,15004,20981,Certified,Dealership,64508
20633,2012,Volvo,S70,luxury,73926,22701,Used,Dealership,26484
20634,2021,Lexus,LS,base,29226,13042,Certified,Dealership,96150
20635,2022,Audi,Q7,base,59,45438,New,Dealership,86924
20636,2023,Kia,Sorento,base,61,46569,New,Dealership,17476
20637,2012,Mazda,CX-50,sport,120581,12053,Used,Individual Seller,47391
20638,1998,Honda,CR-V,N/A,105874,8033,Used,Dealership,87624
20639,2023,Chrysler,Town & Country,base,17,21677,New,Dealership,75693
20640,1996,Lincoln,Navigator,N/A,88508,13488,Used,Individual Seller,44045
20641,2012,GMC,Sierra,base,72041,10616,Used,Individual Seller,87225
20642,1998,Kia,Rio,N/A,75251,11381,Used,Individual Seller,68730
20643,2001,Audi,A3,N/A,47064,27766,Used,Dealership,36802
20644,2023,Kia,Sorento,base,83,28720,New,Dealership,14985
20645,2006,Toyota,Avalon,base,121962,10880,Used,Dealership,89694
20646,2012,Ford,F-150,sport,48085,25084,Used,Dealership,62697
20647,2003,Acura,Integra,N/A,83962,7895,Used,Dealership,88955
20648,2003,Chevrolet,Tahoe,N/A,72063,25997,Used,Dealership,97129
20649,1999,GMC,Envoy,N/A,67421,24985,Used,Dealership,11971
20650,2012,Chrysler,Town & Country,base,129510,8510,Used,Individual Seller,73175
20651,2009,Kia,K5,luxury,90669,10836,Used,Individual Seller,63383
20652,2019,Ford,Fiesta,sport,21868,23955,Certified,Dealership,98286
20653,2003,GMC,Yukon,N/A,147613,6206,Used,Individual Seller,33421
20654,2022,Volkswagen,Jetta,base,67,28337,New,Dealership,79485
20655,2000,Mercedes,GLE,N/A,101611,19784,Used,Dealership,25684
20656,2020,Audi,A3,sport,32333,24910,Certified,Dealership,24617
20657,2008,Volkswagen,Golf,base,95827,10524,Used,Dealership,89996
20658,2018,Toyota,Land Cruiser,luxury,30819,22286,Certified,Dealership,72549
20659,1998,Chevrolet,Suburban,N/A,26876,39434,Used,Dealership,79819
20660,2022,Audi,A6,sport,79,38101,New,Dealership,88372
20661,2001,Hyundai,Elantra,N/A,36891,22733,Used,Dealership,54558
20662,2012,Ford,Mustang,base,66496,32359,Used,Dealership,19815
20663,1996,Jeep,Wrangler,N/A,66889,29783,Used,Dealership,56175
20664,2021,Mazda,CX-50,base,17100,30205,Certified,Dealership,63150
20665,2013,Hyundai,Santa Fe,luxury,59410,21132,Used,Dealership,37685
20666,1999,Mazda,MX5,N/A,123283,8814,Used,Individual Seller,36459
20667,2022,BMW,5 Series,base,13,27078,New,Dealership,79244
20668,2017,Volvo,XC90,sport,63928,16491,Used,Individual Seller,82299
20669,1996,Honda,Civic,N/A,68935,13764,Used,Dealership,48556
20670,2013,Lincoln,Navigator,sport,84780,13803,Used,Individual Seller,10459
20671,2022,Chrysler,300,base,13,24214,New,Dealership,20284
20672,2011,Volkswagen,Tiguan,luxury,90265,14955,Used,Dealership,33513
20673,2019,Kia,Sportage,base,21957,13123,Certified,Dealership,71165
20674,2021,Mazda,MX5,sport,30074,15307,Certified,Dealership,55011
20675,1995,Toyota,4Runner,N/A,27906,26347,Used,Dealership,21846
20676,2023,Nissan,Maxima,sport,9,43433,New,Dealership,30614
20677,2001,Dodge,Charger,N/A,110349,10747,Used,Dealership,71467
20678,1997,Honda,HR-V,N/A,84790,12932,Used,Dealership,85600
20679,1996,Kia,K5,N/A,139378,14123,Used,Dealership,51449
20680,2006,BMW,X5,base,59917,15840,Used,Dealership,19422
20681,1996,Toyota,Corolla,N/A,138560,6128,Used,Individual Seller,27086
20682,2016,Lexus,ES300,base,133837,8345,Used,Dealership,96917
20683,2001,Mercedes,C-Class,N/A,95164,14990,Used,Dealership,85430
20684,2009,Honda,Pilot,base,70927,13358,Used,Dealership,69930
20685,2003,Buick,Regal,N/A,61640,9901,Used,Individual Seller,47977
20686,2022,Toyota,RAV4,sport,76,46508,New,Dealership,28365
